,Hydro,PumpedStorage,Nuclear,Coal,FuelGas,DieselEngines,GasTurbine,SteamTurbine,CombinedCycle,Hydroeolian,Wind,SolarPhotovoltaic,ThermalSolar,OtherRenewables,Cogeneration,NonRenewableWaste,RenewableWaste,TotalGeneration,year,month,day
2020-07-26,50107.41600000001,4554.936,166568.889,14522.57,,6753.713,746.106,3280.56,162403.914,138.058,71972.591,63980.78,28449.142,11616.743,69376.08,5384.5505,1533.9105,661389.959,2020,7,26
2020-07-27,73273.32399999998,5790.458,166512.731,17746.741,,7906.059,1202.126,3565.414,208457.006,141.967,108497.41200000003,61286.555,24777.759,11553.336,73956.77399999999,5465.055,1656.86,771789.577,2020,7,27
2020-07-28,76274.46899999998,1959.161,165937.131,11266.889,,7435.381,2305.855,3386.839,226635.53,144.565,141490.93,62249.006,25562.168,11477.636,75152.343,4633.3365,1409.2215,817320.4609999999,2020,7,28
2020-07-29,80247.497,6478.006,166591.515,11104.278,,7535.654,2942.103,3248.919,233646.975,145.164,129641.46299999997,62375.575,26960.825,11712.381,74266.793,4637.673,1914.989,823449.8099999999,2020,7,29
2020-07-30,77743.088,2055.435,166541.699,14863.123,,7653.289,3222.887,2855.962,256113.262,137.505,143042.87500000003,52950.99,24832.669,11305.196,75654.44499999999,4966.092,2275.012,846213.5289999999,2020,7,30
2020-07-31,97384.57699999998,11765.228,166430.627,14445.029,,8829.579,2771.277,3610.929,264604.838,86.123,60392.88,55564.153,21950.18,11648.291,76130.09300000002,4935.403,2245.893,802795.1000000002,2020,7,31
2020-08-01,61987.31399999999,-1.224,165941.114,9811.151,,8833.375,1929.726,3541.411,182182.464,55.221,133777.81,53906.911,21256.214,11815.05,69911.66500000001,5256.204,2566.014,732770.42,2020,8,1
2020-08-02,53027.777,-61.078,166462.617,9843.985,,7606.622,1248.119,3646.382,142256.789,117.267,185087.60100000005,61588.875,24978.023,10510.915,67946.65299999999,5353.6845,2503.2555,742117.487,2020,8,2
2020-08-03,67069.269,2578.488,166884.288,13302.298,,7963.626,1317.016,3767.915,176913.9,148.351,154925.408,58955.566,22846.541,10810.631,71451.87399999998,6135.6745,2576.2035,767647.0489999998,2020,8,3
2020-08-04,61829.668,4943.104,167068.533,15603.482,,7191.309,2034.173,3917.866,197696.722,144.42,128483.31599999996,60911.601,24352.176,11171.245,71502.84,6436.6325,2603.1425,765890.2299999999,2020,8,4
2020-08-05,70330.238,10668.364,166938.783,13425.332,-0.001,7604.973,2568.754,5980.066,210640.655,132.126,66258.746,63265.736,26682.886,11131.293,71023.98999999999,6387.4775,2576.5385,735615.957,2020,8,5
2020-08-06,69133.20700000001,8254.152,166755.235,13293.256,,7517.349,2914.634,6034.822,205307.699,66.916,106473.33999999995,61910.757,26401.726,11906.352,70039.84400000001,6461.15,2591.488,765061.9269999999,2020,8,6
2020-08-07,68807.15099999998,2724.948,166724.03,12543.966,,8253.085,2680.598,5494.513,201359.487,58.006,107648.814,59924.838,24441.018,11837.758,70889.077,5495.261,2652.323,751534.873,2020,8,7
2020-08-08,50318.086,1931.962,166592.704,10231.984,,7529.703,2117.759,4274.329,189434.706,131.364,97392.38199999998,53253.159,15723.025,11815.491,67976.161,5370.163,2614.229,686707.207,2020,8,8
2020-08-09,47474.37099999999,2017.453,166425.502,9883.943,,7093.041,1529.297,4302.718,168453.017,137.681,85320.16399999996,57685.744,19143.754,12327.492,65816.22699999998,6079.7705,2652.3285,656342.5029999997,2020,8,9
2020-08-10,64131.273,6506.718,166521.012,10791.735,,8142.022,2002.084,3796.963,204779.039,139.991,119702.479,47196.801,13051.949,12547.569,68075.39399999999,6390.538,2645.009,736420.5759999998,2020,8,10
2020-08-11,64270.44300000001,4516.517,166445.399,9789.584,,8150.341,2296.309,3435.477,209410.762,135.975,151937.28799999997,38734.65,9619.52,12653.217,69377.045,6494.5985,2581.7695,759848.895,2020,8,11
2020-08-12,63471.445,893.515,166816.562,11451.889,,7852.134,1911.219,3312.601,210627.61,146.508,105682.641,55988.329,17389.247,12176.638,69992.56599999999,6504.1465,2448.8575,736665.908,2020,8,12
2020-08-13,73559.364,9054.423,166546.291,11633.082,,7777.627,1746.748,3356.096,226393.16,147.052,41073.76700000001,63578.433,25207.622,12410.79,71754.399,6399.6275,2599.3085,723237.7899999999,2020,8,13
2020-08-14,66750.06400000001,2935.361,166640.871,11393.697,0.001,7492.989,2426.665,3727.778,204917.133,146.234,68401.90699999999,61505.927,27600.101,12624.055,72012.67699999998,6427.511,2614.909,717617.8800000001,2020,8,14
2020-08-15,34340.524,920.048,166590.107,10029.87,,6718.109,1342.451,3155.155,130447.803,138.983,126304.352,64945.419,28784.709,12762.327,67241.29400000001,6327.963,2604.447,662653.5610000001,2020,8,15
2020-08-16,31284.106,7390.469,166901.127,9857.252,,6949.455,941.128,3176.286,111899.475,139.195,139414.55700000003,65758.404,29531.341,12470.999,65475.359,6196.115,2408.984,659794.252,2020,8,16
2020-08-17,63008.555,4587.889,166475.666,11267.307,,7491.941,1502.979,3630.516,174763.958,145.352,117350.50099999997,60887.807,27934.01,12209.938,72276.65199999997,5930.0115,2243.0525,731706.135,2020,8,17
2020-08-18,68065.88200000001,11720.907,166756.151,8030.386,,7417.404,1841.205,4667.372,196360.215,145.879,91126.295,51328.504,23676.702,12946.444,73785.14700000001,6195.4855,2203.3375,726267.316,2020,8,18
2020-08-19,59489.202,5216.616,166903.279,6568.682,,8387.045,1676.811,4962.596,146572.208,86.84,174242.563,63765.635,26935.292,12364.811,71065.912,5915.398,2240.051,756392.9410000001,2020,8,19
2020-08-20,58537.13199999999,3230.253,166334.471,8802.822,,8607.146,2099.356,5021.731,160863.095,17.16,178510.516,59114.045,25367.147,12656.325,72498.16900000001,6136.1685,2436.5655,770232.102,2020,8,20
2020-08-21,68270.676,13447.268,162224.823,9464.874,,8710.536,2136.568,4907.019,170061.681,36.651,120202.41500000002,58937.085,22975.715,12189.243,72254.82299999999,6117.003,2527.473,734463.8529999999,2020,8,21
2020-08-22,57503.45999999999,7655.186,159030.504,10190.434,,7721.286,1585.005,3478.848,151062.228,100.819,81975.991,63666.146,26929.915,12941.466,68698.25200000001,6244.834,2544.586,661328.9600000001,2020,8,22
2020-08-23,43308.21700000001,2375.851,166401.321,10126.284,,7133.543,1187.569,3425.595,118635.516,143.024,116783.24499999998,60365.013,28804.172,12223.433,66185.111,6160.171,2523.084,645781.149,2020,8,23
2020-08-24,70300.99899999998,12218.743,166717.512,11043.91200000001,,8277.576,1712.288,3539.662,192828.664,146.936,107499.665,59206.807,27661.95,11777.362,71521.972,5917.918,2389.914,752761.8799999998,2020,8,24
2020-08-25,77880.082,4522.361,166534.263,11107.555,,8159.281,1293.854,4414.642,212670.798,118.413,76997.16599999998,61301.972,26761.311,12019.099,72556.78199999999,5954.8225,2282.1565,744574.5580000001,2020,8,25
2020-08-26,85151.354,7086.52,166306.372,11935.468,,8971.149,1744.94,5880.298,245345.315,53.581,53888.59899999999,60803.551,26970.84,12514.342,72542.05500000001,6082.5985,2351.7285,767628.7109999998,2020,8,26
2020-08-27,95261.38300000002,6221.724,165651.389,13256.425,,9332.103,1716.389,4877.698,250146.711,58.825,69474.61200000001,59545.231,24783.732,11808.235,74111.14799999999,6202.1505,2244.8305,794692.586,2020,8,27
2020-08-28,63527.48099999999,1738.279,165861.559,11123.689,,8346.554,1502.446,3325.1,169028.92,151.169,173811.61,55036.333,21748.4,10813.398,74929.81899999999,6253.6935,2509.2585,769707.7090000001,2020,8,28
2020-08-29,38796.642,4096.816,166683.333,10413.544,,7718.4,1783.992,2909.382,102140.69,142.89,236689.29300000003,56596.97,25205.891,10590.747,72347.69900000001,6436.0755,2489.4925,745041.8570000001,2020,8,29
2020-08-30,38845.84999999999,3495.26,167297.925,9976.062,,6633.98,409.307,3297.497,91439.038,134.535,162310.07000000004,57368.127,25414.01,10673.072,71587.60800000001,6498.331,2565.204,657945.876,2020,8,30
2020-08-31,53785.629,5968.237,166484.679,10971.794,,7204.517,1311.666,4454.252,174629.014,108.377,96852.497,60800.574,26362.722,10118.52,77452.23300000001,6528.965,2574.56,705608.236,2020,8,31
2020-09-01,62779.23299999999,13690.979,157180.601,10848.753,,7126.782,1511.785,5618.573,221248.194,63.798,60551.43799999999,40750.762,10927.395,10350.134,78667.806,6390.8285,2572.3355,690279.397,2020,9,1
2020-09-02,59267.66,3138.592,139875.946,11121.233,,7915.252,1145.575,4610.524,186842.088,65.789,124055.995,58674.146,22693.743,10579.87,77971.797,6499.7615,2574.5675,717032.539,2020,9,2
2020-09-03,63733.187,5662.74,149594.718,11110.355,,7058.134,1436.88,4363.868,199099.814,38.918,75012.58,60173.837,26317.598,10773.195,79072.60200000001,6454.645,2561.294,702464.365,2020,9,3
2020-09-04,58355.728,6224.001,162177.525,10958.829,,7534.403,1352.545,4821.005,186523.716,26.225,97207.439,60736.839,25871.745,13021.66,79600.86100000002,6486.394,2544.354,723443.2690000001,2020,9,4
2020-09-05,45583.55200000001,6681.675,140845.401,5450.71,,7824.293,841.18,4755.396,131962.595,16.693,173567.99800000002,59590.786,26162.169,12683.676,75311.468,6497.957,2534.719,700310.2680000002,2020,9,5
2020-09-06,35307.39700000001,3569.872,142403.123,5379.276,,7134.877,552.791,3576.947,100036.293,22.04,259530.069,57286.11,24590.385,11982.267,73038.89800000002,5489.1105,2628.4825,732527.938,2020,9,6
2020-09-07,42046.52800000001,4082.029,142795.02,5513.418,,8271.042,1548.115,3400.22,117935.201,26.283,257774.16600000003,54505.264,22183.14,12664.604,77931.65500000001,5598.2925,2654.3895,758929.3670000001,2020,9,7
2020-09-08,49600.89400000001,4854.332,158045.947,8436.097,,7859.357,1132.194,3818.7,157655.113,101.029,171989.62900000002,55541.344,21989.129,12793.509,79049.185,5682.009,2696.75,741245.218,2020,9,8
2020-09-09,65526.86799999999,11137.578,167156.571,14859.629,,6749.268,1927.32,3979.179,201609.27,132.665,83729.66199999998,53827.226,22873.292,12509.477,79795.15200000002,5708.559,2809.454,734331.1699999999,2020,9,9
2020-09-10,60177.43499999999,7877.353,167184.103,17483.763,,7546.615,2147.483,4361.415,198807.296,134.608,102800.41699999999,56374.594,23165.392,12534.392,79850.24799999999,5932.782,2918.444,749296.3400000001,2020,9,10
2020-09-11,60773.57900000001,206.97,167129.408,14014.943,,7341.153,1477.55,4900.248,205666.48,115.133,87417.84900000002,52935.124,16862.518,12842.736,80320.67199999999,6679.184,2759.392,721442.939,2020,9,11
2020-09-12,42884.798,993.911,166963.948,9875.248,,7198.08,1393.407,4017.28,130296.723,51.381,96819.953,52749.487,15339.605,13463.037,75583.151,6657.787,2623.005,626910.801,2020,9,12
2020-09-13,40817.289,137.179,166850.596,10599.186,,6304.483,1020.13,3222.593,124355.526,16.726,133400.389,47100.857,8277.112,14649.06600000001,72117.56400000001,6525.315,2375.945,637769.9559999998,2020,9,13
2020-09-14,65825.85399999999,4903.468,166804.09,12241.736,,6973.286,965.774,2925.748,196042.668,47.998,146377.17500000002,43078.693,7965.111,14747.173,74514.13100000001,6651.329,2367.848,752432.082,2020,9,14
2020-09-15,78854.783,11359.599,166779.942,12801.866,-0.001,6171.29,1038.86,2740.059,227614.235,97.273,67305.63700000002,49927.076,15462.023,15005.127,75431.731,6663.5345,2351.4385,739604.473,2020,9,15
2020-09-16,86575.17199999999,10024.048,166877.565,13328.672,,6461.768,1602.038,3269.776,252144.8,83.528,51971.134,42297.821,5652.442,15043.706,76525.32700000003,6498.984,2364.128,740720.9090000001,2020,9,16
2020-09-17,60834.82599999999,1402.899,166698.607,13673.839,,6745.319,1204.21,3947.368,214431.176,37.814,132957.06499999997,26621.886,888.447,15289.019,77574.749,6412.002,2277.898,730997.1239999998,2020,9,17
2020-09-18,54747.268,2510.775,166972.14,13560.836,,6444.209,1547.838,2828.757,171179.782,79.848,179486.044,24950.549,1102.22,14960.15400000001,78551.773,6330.5955,2293.8145,727546.603,2020,9,18
2020-09-19,44908.61,2310.71,166977.466,11860.66,,6497.698,767.671,1499.77,118773.834,81.598,151172.93300000002,39994.338,7368.192,15396.622,75222.76399999998,6566.7745,2354.9525,651754.5930000001,2020,9,19
2020-09-20,43760.581,2398.586,167465.801,11774.536,,6132.881,641.299,1874.429,119538.418,65.015,74733.978,42051.522,8382.419,14702.513,73444.791,6442.396,2435.898,575845.063,2020,9,20
2020-09-21,66995.517,11991.087,167699.202,14054.949,,7535.867,1835.99,2524.414,218025.25,44.561,45487.103,47794.395,12772.383,13601.616,78319.04400000001,6272.4635,2360.6875,697314.529,2020,9,21
2020-09-22,78642.052,10593.801,167313.642,14477.629,,8035.783,1434.041,2311.549,226324.226,11.012,43234.04800000001,49959.302,12635.016,13420.575,79601.92199999999,6522.9035,2416.1915,716933.693,2020,9,22
2020-09-23,73371.21399999999,6591.133,167317.411,12125.374,,7530.076,1437.592,2689.47,191811.334,23.291,119215.298,39352.973,7312.73,13939.202,81026.79900000001,6497.4865,2377.5375,732618.921,2020,9,23
2020-09-24,53985.431,8564.971,166731.713,11529.18000000001,,7740.654,2380.449,1668.175,131728.345,-0.22,228832.555,30526.137,1871.303,12706.536,79740.87299999999,6402.785,2382.645,746791.532,2020,9,24
2020-09-25,40005.11700000001,8401.616,167329.166,10933.305,,6772.655,878.031,1482.918,72148.847,29.92,327022.21299999993,52487.288,17276.547,12965.315,77093.86300000001,6253.914,2374.404,803455.1189999998,2020,9,25
2020-09-26,35501.93100000001,2915.022,167649.693,12012.449,0.001,6328.778,369.663,1699.197,51114.123,110.418,275089.418,51979.01,19749.918,14159.452,73232.85100000001,6344.851,2405.108,720661.883,2020,9,26
2020-09-27,38938.55699999999,6238.802,167889.972,11417.397,,5710.704,209.052,1983.034,61619.098,129.799,234786.73100000003,53971.455,19705.275,13127.503,68965.33899999999,6102.8275,2298.9465,693094.4920000001,2020,9,27
2020-09-28,46607.98200000001,10786.8,167852.335,12937.156,,6600.553,1119.742,2805.16,145761.776,129.495,132314.684,56201.929,19529.6,12555.899,76090.532,6174.235,2198.301,699666.1789999999,2020,9,28
2020-09-29,57245.472,8035.533,167708.682,13275.784,,7222.429,991.047,3539.711,221582.345,79.633,55531.847,54439.148,20503.061,11848.035,77427.049,6141.5605,2038.9235,707610.2600000001,2020,9,29
2020-09-30,58041.854,10381.267,166939.068,13373.13,,7436.574,970.342,3161.211,196810.4,49.627,65790.861,44584.07,6729.323,11767.011,79084.16300000002,5903.08,1845.09,672867.071,2020,9,30
2020-10-01,43587.103,8344.659,160526.458,10857.194,,5624.695,1449.836,2847.513,113452.727,85.71,207062.303,48361.512,11576.522,12761.583,78889.35100000001,5906.1655,1858.6085,713191.9400000001,2020,10,1
2020-10-02,42690.821,12900.673,157933.375,8825.284,,6083.542,911.538,3245.211,46750.405,92.412,366789.939,21010.765,1135.212,12930.273,73418.742,5691.3705,1863.2905,762272.853,2020,10,2
2020-10-03,41737.57900000001,8267.437,144628.649,7760.429,,6150.217,707.65,4135.572,41061.761,101.656,316815.38099999994,51054.84,16014.322,13094.898,64765.81300000001,5479.1055,1818.8345,723594.1439999999,2020,10,3
2020-10-04,42133.34500000002,8596.121,135796.96,7853.925,,5517.864,1065.885,4123.533,42897.029,99.307,264544.852,40180.292,9419.325,12127.161,64283.00900000001,5493.7045,1837.3885,645969.7009999999,2020,10,4
2020-10-05,46840.30999999999,9170.449,141387.054,10563.276,,5922.633,1590.15,4577.012,88257.453,31.543,178386.375,53366.391,13799.83,12573.512,76282.99200000001,4932.4825,1965.5395,649647.0019999999,2020,10,5
2020-10-06,53998.45399999999,9380.829,145403.63,9334.815,,6340.051,1116.552,4111.945,105934.939,24.151,162660.418,50470.033,17091.723,13010.173,78062.09299999998,4827.333,1956.902,663724.041,2020,10,6
2020-10-07,60059.943,6278.925,145270.41,13596.343,,6741.004,1579.766,4407.317,159743.522,15.435,105790.752,51926.096,18942.973,12944.412,80013.909,4861.9245,2054.6285,674227.3599999999,2020,10,7
2020-10-08,66330.89600000001,7146.537,145267.824,13742.734,,7062.79,1538.48,4409.607,173884.816,23.216,62483.06300000001,48453.68,13936.775,12923.056,80154.01000000001,5488.7015,2026.8575,644873.0430000001,2020,10,8
2020-10-09,67385.44,8771.387,144793.149,13325.67,,6354.754,1344.877,4129.19,190569.273,88.725,51761.38300000001,44198.243,6874.034,14610.671,79963.51699999998,5056.885,2002.801,641229.999,2020,10,9
2020-10-10,40389.30100000001,4010.911,144866.721,8080.366,,6308.443,257.543,3233.951,70577.178,101.624,213241.33,45905.134,15430.22,14333.64,74782.18999999997,5110.136,2077.996,648706.684,2020,10,10
2020-10-11,35682.48100000002,2504.751,145196.406,8339.638,,5986.339,90.346,3356.204,61601.837,98.162,246259.001,48873.489,16849.225,14412.764,69475.99199999998,5346.52,2095.713,666168.8679999999,2020,10,11
2020-10-12,41895.32500000001,4209.663,145422.706,10749.035,,6253.558,577.418,4677.132,75283.547,33.543,185886.638,54434.163,19425.042,14448.005,69304.041,5052.668,2092.83,639745.314,2020,10,12
2020-10-13,65633.619,6502.303,145457.99,12261.196,,6704.481,1510.48,5079.488,120565.739,20.562,163630.884,49905.646,17902.311,14118.754,74996.093,5102.095,2394.459,691786.0999999999,2020,10,13
2020-10-14,65570.40800000001,7386.81,145601.044,12303.152,,6532.858,2046.907,4640.044,90372.46,28.489,206385.48200000005,48938.811,16191.742,13586.607,77681.05799999999,4473.0705,2474.5085,704213.451,2020,10,14
2020-10-15,74456.067,7496.441,145655.34,12027.75400000001,,6348.712,1961.971,4101.835,116514.327,17.68,181215.789,50186.736,17056.106,13607.629,81492.59999999999,4394.8995,2380.8415,718914.728,2020,10,15
2020-10-16,80613.772,10378.861,145702.314,11905.208,,6092.93,1771.069,4749.649,153875.939,10.053,110574.459,53485.075,17184.629,14197.063,83350.47,4602.426,2540.208,701034.1249999999,2020,10,16
2020-10-17,85225.781,5471.681,145573.69,10808.117,,6460.1,1062.876,5147.144,122666.861,-1.642,51159.38300000001,49228.327,14632.095,14701.918,79338.14000000001,4730.13,2569.459,598774.06,2020,10,17
2020-10-18,75420.15099999998,5238.529,145648.516,10643.148,,6272.871,988.357,4280.349,97483.979,16.585,62153.84800000001,46159.355,12863.574,15245.649,76615.08399999997,4918.387,2582.278,566530.6599999999,2020,10,18
2020-10-19,42720.49,5747.581,145607.589,8731.127,,6822.539,1421.321,4802.344,88581.516,-0.376,286982.852,40720.724,5312.861,13993.209,76523.538,5446.176,2543.007,735956.4980000001,2020,10,19
2020-10-20,58032.871,7982.755,145597.705,8387.991,,5922.515,1890.188,3674.549,88980.468,16.914,341335.14499999996,13907.417,259.619,13578.803,75209.01,5403.1685,2547.6385,772726.757,2020,10,20
2020-10-21,57124.23,8596.835,145581.537,11587.067,,6723.993,1857.296,5272.512,101656.629,7.928,248518.697,28990.436,1667.386,13082.619,75580.029,5129.469,2519.545,713896.208,2020,10,21
2020-10-22,85554.01299999999,12501.906,145647.175,11771.952,,6537.615,1815.727,3960.936,153479.344,32.995,141062.26700000002,16773.296,978.325,13362.205,78976.439,4524.1805,2564.0085,679542.3839999998,2020,10,22
2020-10-23,75213.67599999998,6341.246,145637.678,10063.062,,6087.103,1233.177,3217.675,119807.291,42.775,168539.97799999997,37454.613,5639.771,13208.572,81034.429,4732.149,2560.339,680813.534,2020,10,23
2020-10-24,52021.977,8323.03,145674.555,5882.923,,5470.886,154.331,2969.717,56287.376,60.212,223858.167,42363.74,9476.474,12833.566,73810.18900000001,4845.2355,2507.8055,646540.184,2020,10,24
2020-10-25,49230.347,10459.455,151445.202,6355.273,,5530.178,614.621,3659.427,49471.072,76.463,303153.9800000001,27115.81,2145.768,12247.435,66083.529,4522.557,2567.08,694678.1970000002,2020,10,25
2020-10-26,68544.41400000002,7183.438,145804.39,5312.463,,5379.473,1625.06,3806.447,82703.821,92.72,279045.585,42560.08,8342.085,12226.31,73300.097,5162.6215,2577.3865,743666.391,2020,10,26
